"","index","order","family","genus","species","binomial","taxonomy.ref","distribution","continent","mass","mass.ref","mass.status","iucn.status","year.evaluated","extant.status","last.occurence.ka","last.occurence.ref","time.of.extinction","trophic","trophic.ref","habitat.mode","lab.comments","to.do","old.distribution","X"
"4200",2933,"Diprotodontia","Potoroidae","Potorous","gilbertii","Potorous gilbertii","1","Southern tip of Western Australia.","Australia",NA,"","","CR",2008,"extant","","","","","","","","","Western Australia",NA
"4201",2951,"Diprotodontia","Pseudocheiridae","Pseudochirulus","cinereus","Pseudochirulus cinereus","1","North Queensland, tablelands from Mt. Carbine north to Thornton Peak.","Australia",NA,"","","NT",2008,"extant","","","","","","","synonym from MSW 1993 is Pseudocheirus herbertensis.","","Queensl|",NA
"4202",2973,"Erinaceomorpha","Erinaceidae","Erinaceus","amurensis","Erinaceus amurensis","1","Russia; Amur River and tributaries, from Zeya eastward, then south through E China to Hunan Prov.; Korea.","Eurasia",NA,"","","LC",2008,"extant","","","","","","","Insectivora was paraphyletic; was Insectivora now is Erinaceopmorpha","","",NA
"4203",2976,"Erinaceomorpha","Erinaceidae","Erinaceus","roumanicus","Erinaceus roumanicus","1","E Europe from Poland to Austria and Slovenia; the Balkan states, Greek and Adriatic isls including Crete, Corfu, and Rhodes; Turkish Thrace; eastwards through Russsia and Ukraine to N Caucasus, W Siberia and River Ob.","Eurasia",NA,"","","LC",2008,"extant","","","","","","","was formerly concolor (do we need to invalidate the mass for concolor, or was it OK?) Formerly included in europaeus, but see Suchentrunk et al. (1998), among others. Subsequently included in concolor, but genetic and morphological data suggest that concolor and roumanicus are two distinct species with parapatric distributions.","","Europe",NA
"4204",2979,"Erinaceomorpha","Erinaceidae","Hylomys","megalotis","Hylomys megalotis","1","Known only from the type locality.","Eurasia",NA,"","","DD",2008,"extant","","","","","","","","","Lao",NA
"4205",2984,"Erinaceomorpha","Erinaceidae","Mesechinus","hughi","Mesechinus hughi","1","Known from around two localities in Shaanxi and Shanxi Prov., C China.","Eurasia",NA,"","","LC",2008,"extant","","","","","","","Insectivora was paraphyletic; was Insectivora now is Erinaceopmorpha","","China",NA
"4206",2991,"Erinaceomorpha","Erinaceidae","Paraechinus","nudiventris","Paraechinus nudiventris","1","Few records from the S Indian provinces Madras (= Tamil Nadu) and Travancore (= Kerala).","Eurasia",NA,"","","LC",2008,"extant","","","","","","","Bad order; synonym; Insectivora is now Erinaceomorpha; Hemiechinus is now Paraechinus","","India",NA
"4207",3017,"Lagomorpha","Leporidae","Lepus","castroviejoi","Lepus castroviejoi","1","Cantabrian Mtns between Sierra de Ancares and Sierra de PeÒa Labra (N Spain).","Eurasia",NA,"","","VU",2008,"extant","","","Future","","","","","","Spain",NA
"4208",3019,"Lagomorpha","Leporidae","Lepus","coreanus","Lepus coreanus","1","Korea; S Kirin, S Liaoning, E Heilungjiang (China).","Eurasia",NA,"","","LC",2008,"extant","","","","","","","","","Korea, China",NA
"4209",3025,"Lagomorpha","Leporidae","Lepus","habessinicus","Lepus habessinicus","1","Djibouti, E Ethiopia, Somalia, perhaps NE Kenya.","Africa",NA,"","","LC",2008,"extant","","","","","","","","","Djibouti, Eritrea, Ethiopia, Somalia, Sudan",NA
"4210",3040,"Lagomorpha","Leporidae","Lepus","tibetanus","Lepus tibetanus","1","","Eurasia",NA,"","","LC",2008,"extant","","","","","","","","","EurAsia",NA
"4211",3044,"Lagomorpha","Leporidae","Lepus","yarkandensis","Lepus yarkandensis","1","Steppes of Tarim Basin, S Xinjiang (China), around edge of Takla Makan desert.","Eurasia",NA,"","","NT",2008,"extant","","","Future2","","","","","","China",NA
"4212",3046,"Lagomorpha","Leporidae","Nesolagus","timminsi","Nesolagus timminsi","1","Known only from the vicinity of the type locality.","Eurasia",NA,"","","DD",2008,"extant","","","","","","","","","Laos, Vietnam",NA
"4213",3061,"Lagomorpha","Leporidae","Sylvilagus","cognatus","Sylvilagus cognatus","1","Restricted to the Manzano Mountains, New Mexico, USA.","North.America",NA,"","","EN",2016,"extant","","","","","","","was formerly included as a subspecies of S. floridanus (Hall 1981).","","Manzano Mountains of New Mexico",NA
"4214",3071,"Lagomorpha","Leporidae","Sylvilagus","obscurus","Sylvilagus obscurus","1","N Pennsylvania south and west along the Appalachian Mtns to N Alabama.","North.America",NA,"","","NT",2008,"extant","","","","","","","","","USA",NA
"4215",3073,"Lagomorpha","Leporidae","Sylvilagus","robustus","Sylvilagus robustus","1","Chisos, Davis and Guadalupe Mountains of Texas and New Mexico, and Sierra de la Madera of adjacent Coahuila (Mexico). Perhaps also in the Sierra del Carmen (Ruedas, 1998).","North.America",NA,"","","EN",2008,"extant","","","","","","","S. robustus was formerly considered a subspecies of S. floridanus (Ruedas 1998).","","new mexico, texas",NA
"4216",3075,"Lagomorpha","Leporidae","Sylvilagus","varynaensis","Sylvilagus varynaensis","1","Presently known only from the states of Barinas, Guarico, and Portuguesa, Venezuela.","South.America",NA,"","","DD",2008,"extant","","","","","","","Sylvilagus varynaensis is a recently described species and relatively unknown","","venezuela",NA
"4217",3077,"Lagomorpha","Ochotonidae","Ochotona","argentata","Ochotona argentata","1","Restricted to the Helan Shan range, Ningxia, China (Formozov, 1997; A. T. Smith et al., 1990).","Eurasia",NA,"","","EN",2016,"extant","","","","","","","Ochotona argentata was listed in the 1996 and 2000 Red Lists as O. helanshanensiswhich is no longer recognized as a valid species. It was subsequently changed to O. pallasi helanshanensis in 2002 (on recommendation of the Lagomorph Specialist Group). The taxonomy was changed again to O. argentata in 2003, as O. helanshanensis is apparently a synonym of O. argentata and new biological evidence indicates the form was an independent species (A. Smith pers. comm.). Karyotype (2n = 38), morphological, and vocalization differences validated the classification of O. argentata as a true species (Formozov et al. 2004). However, a recent molecular phylogenetic analysis contradicts past evidence regarding taxonomic standing, suggesting that O. argentata be included once again in O. pallasi (Lissovsky et al. 2007); this has not been followed here.","","China (Ningxia)",NA
"4218",3083,"Lagomorpha","Ochotonidae","Ochotona","forresti","Ochotona forresti","1","NW Yunnan, SE Tibet (China); N Burma; Assam, Sikkim (India); Bhutan.","Eurasia",NA,"","","LC",2016,"extant","","","","","","","","","China, India, Bhutan",NA
"4219",3084,"Lagomorpha","Ochotonidae","Ochotona","gaoligongensis","Ochotona gaoligongensis","1","Known only from the type locality.","Eurasia",NA,"","","",NA,"extant","","","","","","","","","Chi",NA
"4220",3085,"Lagomorpha","Ochotonidae","Ochotona","gloveri","Ochotona gloveri","1","W Sichuan, NW Yunnan, NE Tibet, SW Qinghai (China).","Eurasia",NA,"","","LC",2016,"extant","","","","","","","","","China",NA
"4221",3087,"Lagomorpha","Ochotonidae","Ochotona","himalayana","Ochotona himalayana","1","Mt. Jolmolungma (Everest) area, S Xizang, China; probably adjacent Nepal.","Eurasia",NA,"","","",NA,"extant","","","","","","","This species was formerly included as a synonym of O. roylei (Hoffmann and Smith 2005). Species status was confirmed by molecular studies (Yu et al. 2000).","","China, Nepal",NA
"4222",3088,"Lagomorpha","Ochotonidae","Ochotona","hoffmanni","Ochotona hoffmanni","1","Restricted to the subalpine zone of the Hentiyn Nuruu ridge, Bayan-Ulan mountains, Mongolian Peopleís Republic, and Erman range, Russia (Formozov and Baklushinskaya, 1999).","Eurasia",NA,"","","EN",2016,"extant","","","","","","","This form was originally described as O. a. hoffmanni Formozov et al. (1996), but it is now recognized as a full species (Formozov and Baklushinskaya 1999).","","Mongolia, Russia Federation",NA
"4223",3089,"Lagomorpha","Ochotonidae","Ochotona","huangensis","Ochotona huangensis","1","In the mountains of C China, including Shaanxi, Gansu, Qinghai and Sichuan provinces.","Eurasia",NA,"","","LC",2016,"extant","","","","","","","Ochotona huangensis was formerly included as a subspecies of O. thibetana (Hoffmann and Smith 2005). Molecular studies have confirmed the distinct species status of O. huangensis (Yu et al. 1997, Yu et al. 2000).","","China",NA
"4224",3092,"Lagomorpha","Ochotonidae","Ochotona","iliensis","Ochotona iliensis","1","Known only from the type locality (Li et al., 1988).","Eurasia",NA,"","","EN",2008,"extant","","","Future","","","","","","China",NA
"4225",3093,"Lagomorpha","Ochotonidae","Ochotona","koslowi","Ochotona koslowi","1","Arkatag Range, Kunlun Mtns (China), and S shore of Aru-Tso Lake, E of Lungdo, Ngari, Xizang.","Eurasia",NA,"","","EN",2008,"extant","","","Future","","","","","","China",NA
"4226",3094,"Lagomorpha","Ochotonidae","Ochotona","ladacensis","Ochotona ladacensis","1","SW Xinjiang, Qinghai, E Tibet (China); Kashmir (India); Pakistan.","Eurasia",NA,"","","LC",2016,"extant","","","","","","","","","China, India, Pakistan",NA
"4227",3096,"Lagomorpha","Ochotonidae","Ochotona","muliensis","Ochotona muliensis","1","Known only from the vicinity of the type locality.","Eurasia",NA,"","","",NA,"extant","","","","","","","","","Chi",NA
"4228",3098,"Lagomorpha","Ochotonidae","Ochotona","nubrica","Ochotona nubrica","1","Southern edge of Tibetan Plateau from Ladak (India, China) through Nepal to E Tibet (China).","Eurasia",NA,"","","LC",2016,"extant","","","","","","","","","China, India, Nepal, Tibet",NA
"4229",3099,"Lagomorpha","Ochotonidae","Ochotona","pallasi","Ochotona pallasi","1","Discontinuous in arid areas (mtns and high steppes) in Kazakhstan; Altai Mtns, Tuva (Russia), and Mongolia, to Xinjiang, Inner Mongolia and Ningxia (China).","Eurasia",NA,"","","LC",2016,"extant","","","","","","","","","Russia, Mongolia, chi",NA
"4230",3104,"Lagomorpha","Ochotonidae","Ochotona","rutila","Ochotona rutila","1","Isolated ranges from the Pamirs (Tajikistan) to Tien Shan (SE Uzbekistan, Kyrgyzstan, SE Kazakhstan); perhaps N Afghanistan and E Xinjiang (China). Zhang et al. (1997) recorded it from Batang, Sichuan province, but this seems unlikely, and the record may be based on a misidentified <i>gloveri.</i>","Eurasia",NA,"","","LC",2016,"extant","","","","","","","","","Tadzhikistan, Uzbezistan, Kirghizistan, Kazakhstan",NA
"4231",3106,"Lagomorpha","Ochotonidae","Ochotona","thomasi","Ochotona thomasi","1","NE Qinghai, Gansu, and Sichuan (China).","Eurasia",NA,"","","LC",2008,"extant","","","","","","","","","China",NA
"4232",3107,"Lagomorpha","Ochotonidae","Ochotona","turuchanensis","Ochotona turuchanensis","1","From middle to lower Yenesei River eastward to middle Lena River and Lake Baikal; the Middle Siberian Plateau and adjacent Lena River basin (Lissovsky, 2002).","Eurasia",NA,"","","LC",2016,"extant","","","","","","","This form has recently been acknowledged as a distinct species (Hoffmann and Smith 2005). It was formerly listed as a subspecies of Ochotona hyperborea (Sokolov et al. 1994), while others have listed it as a subspecies O. alpina (Formozov and Yakhontov 2003).","","russia",NA
"4233",3144,"Paucituberculata","Caenolestidae","Caenolestes","condorensis","Caenolestes condorensis","1","Cordillera del CÛndor of SE Ecuador.","South.America",NA,"","","VU",2008,"extant","","","","","","","","","Ecuador",NA
"4234",3281,"Primates","Atelidae","Alouatta","macconnelli","Alouatta macconnelli","1","Trinidad; Guyana, French Guiana, and Brazil north of the lower and Middle Amazon.","South.America",NA,"","","LC",2008,"extant","","","","","","","","","",NA
"4235",3282,"Primates","Atelidae","Alouatta","nigerrima","Alouatta nigerrima","1","N Brazil, east of the Rio Trombetas to the Rio Tapajos, perhaps to the Rio Tocantins.","South.America",NA,"","","LC",2015,"extant","","","","","","","","","Brazil",NA
"4236",3292,"Primates","Atelidae","Ateles","hybridus","Ateles hybridus","1","N Colombia and NW Venezuela.","South.America",NA,"","","CR",2008,"extant","","","","","","","","","",NA
"4237",3296,"Primates","Atelidae","Brachyteles","hypoxanthus","Brachyteles hypoxanthus","1","E Brazil: Bahia, Minas Gerais, Espiritu Santo.","South.America",NA,"","","CR",2019,"extant","","","","","","","","","Brazil",NA
"4238",3297,"Primates","Atelidae","Lagothrix","cana","Lagothrix cana","1","Brazil, south of Amazon; southern highlands of Peru; an isolated population in northern Bolivia.","South.America",NA,"","","EN",2008,"extant","","","","","","","","","",NA
"4239",3299,"Primates","Atelidae","Lagothrix","lugens","Lagothrix lugens","1","Colombia, headwaters of Orinoco tributaries; Venezuela, Sarare River drainage.","South.America",NA,"","","CR",2008,"extant","","","","","","","","","colombia",NA
"4240",3300,"Primates","Atelidae","Lagothrix","poeppigii","Lagothrix poeppigii","1","Highlands of E Ecuador and N Peru, to about 70∞W, 5∞S in Brazil.","South.America",NA,"","","VU",2008,"extant","","","","","","","","","",NA
"4241",3307,"Primates","Cebidae","Callithrix","acariensis","Callithrix acariensis","1","Presumed to be the entire interfluvium of the Rios Acari and Sucunduri (Brazil).","South.America",NA,"","","",NA,"extant","","","","","","","Previously in the genus Callithrix (see Rylands et al. 2000, 2008). Groves (2001, 2005) lists this species as Callithrix (Mico) acariensis.","","",NA
"4242",3310,"Primates","Cebidae","Callithrix","chrysoleuca","Callithrix chrysoleuca","1","Between the Aripuan„-Madeira and Canuma-Uraria, south to about 8∞S, north to the Amazon (Brazil).","South.America",NA,"","","LC",2015,"extant","","","","","","","Callitrichidae does not appear in W&R; changed from Callitrichidae to Cebidae","","",NA
"4243",3311,"Primates","Cebidae","Callithrix","emiliae","Callithrix emiliae","1","The interfluvium of the Rios Tapajos and Iriri, north to Maica, on the lower Tapajos, where perhaps sympatric with <i>C. argentata</i> (Brazil).","South.America",NA,"","","",NA,"extant","","","","","","","Callitrichidae does not appear in W&R; changed from Callitrichidae to Cebidae","","",NA
"4244",3314,"Primates","Cebidae","Callithrix","humeralifera","Callithrix humeralifera","1","Brazil, south of the Amazon between the Maues-AÁu and TapajÛs Rivers.","South.America",NA,"","","",NA,"extant","","","","","","","Callitrichidae does not appear in W&R; changed from Callitrichidae to Cebidae","","",NA
"4245",3315,"Primates","Cebidae","Callithrix","humilis","Callithrix humilis","1","Between the Rios Aripuan„ and Madeira, to about 6∞S (Brazil).","South.America",NA,"","","LC",2015,"extant","","","","","","","Callitrichidae does not appear in W&R; changed from Callitrichidae to Cebidae","","",NA
"4246",3316,"Primates","Cebidae","Callithrix","intermedia","Callithrix intermedia","1","Interfluvium of the Rios Aripuan„ and Roosevelt (Brazil).","South.America",NA,"","","LC",2015,"extant","","","","","","","Callitrichidae does not appear in W&R; changed from Callitrichidae to Cebidae","","",NA
"4247",3319,"Primates","Cebidae","Callithrix","leucippe","Callithrix leucippe","1","The interfluvium of the Rios Tapajos and Cupari (Brazil).","South.America",NA,"","","VU",2008,"extant","","","","","","","","","",NA
"4248",3320,"Primates","Cebidae","Callithrix","manicorensis","Callithrix manicorensis","1","The interfluvium of the Rios Aripuan„ and ManicorÈ, from the Rio Madeira south to the Rio Roosevelt (Brazil).","South.America",NA,"","","",NA,"extant","","","","","","","","","",NA
"4249",3321,"Primates","Cebidae","Callithrix","marcai","Callithrix marcai","1","Known only from region of type locality.","South.America",NA,"","","",NA,"extant","","","","","","","","","",NA
"4250",3322,"Primates","Cebidae","Callithrix","mauesi","Callithrix mauesi","1","Interfluvium of the Rios Uraria-Abacaxis and Maues-AÁu (Brazil).","South.America",NA,"","","",NA,"extant","","","","","","","","","",NA
"4251",3323,"Primates","Cebidae","Callithrix","melanura","Callithrix melanura","1","S Brazil, between the Rios Aripuan„ and Juruena, southwest to the Rio Beni in Bolivia.","South.America",NA,"","","",NA,"extant","","","","","","","","","",NA
"4252",3324,"Primates","Cebidae","Callithrix","nigriceps","Callithrix nigriceps","1","Interfluvium of the Rios Marmelos and Madeira, north of the Ji-Paran„ River (Brazil).","South.America",NA,"","","NT",2015,"extant","","","","","","","","","",NA
"4253",3327,"Primates","Cebidae","Callithrix","saterei","Callithrix saterei","1","Presumed to be the interfluvium of the Rios Abacaxis and Canum„-Sucunduri (Brazil).","South.America",NA,"","","LC",2015,"extant","","","","","","","","","",NA
"4254",3332,"Primates","Cebidae","Cebus","kaapori","Cebus kaapori","1","Brazil, between Rios Gurupi and PindarÈ, or may extend a few kms west of the Gurupi.","South.America",NA,"","","CR",2008,"extant","","","","","","","","","",NA
"4255",3333,"Primates","Cebidae","Cebus","libidinosus","Cebus libidinosus","1","Highland region of S Brazil, to Bolivia and Paraguay.","South.America",NA,"","","NT",2015,"extant","","","","","","","","","",NA
"4256",3334,"Primates","Cebidae","Cebus","nigritus","Cebus nigritus","1","Brazilian coast, Atlantic forests, 16∞-30∞S.","South.America",NA,"","","",NA,"extant","","","","","","","","","",NA
"4257",3336,"Primates","Cebidae","Cebus","xanthosternos","Cebus xanthosternos","1","Brazil, formerly between Rio S„o Francisco and Rio Jequitinhonha or even further south; now much reduced.","South.America",NA,"","","CR",2008,"extant","","","","","","","","","",NA
